,Date,Nifty 50 Adj Close,Nifty 50 Returns,Dow Jones Index Adj Close,Dow Jones Index Returns,Nasdaq Adj Close,Nasdaq Returns,Hang Seng Adj Close,Hang Seng Returns,Nikkei 225 Adj Close,Nikkei 225 Returns,DAX Adj Close,DAX Returns,Year
10,2018-01-19,10894.7001953125,0.7183155709762357,26071.720703125,0.2072048151510408,7336.3798828125,0.552765937796762,32254.890625,0.4138952197111578,23808.060546875,0.1880684762565865,13434.4501953125,1.1521388240041563,2018
11,2018-01-22,10966.2001953125,0.6562824007838586,26214.599609375,0.5480225408861283,7408.02978515625,0.9766383896178789,32393.41015625,0.429452801004504,23816.330078125,0.0347341659087119,13463.6904296875,0.2176511427702587,2018
12,2018-01-23,11083.7001953125,1.0714741469905364,26210.810546875,-0.0144540162980155,7460.2900390625,0.7054541547735882,32930.69921875,1.6586369261784473,24124.150390625,1.292475841115115,13559.599609375,0.7123543146537292,2018
13,2018-01-24,11086.0,0.020749430668232,26252.119140625,0.157601359470072,7415.06005859375,-0.6062764347220195,32958.69140625,0.0850033195895827,23940.779296875,-0.760114204151463,13414.740234375,-1.0683160209232545,2018
14,2018-01-25,11069.650390625,-0.1474797886974577,26392.7890625,0.5358421585757389,7411.16015625,-0.0525943460057409,32654.44921875,-0.9231015386803488,23669.490234375,-1.1331672170563412,13298.3603515625,-0.8675522654868817,2018
15,2018-01-26,11069.650390625,-0.1474797886974577,26616.7109375,0.8484206594071564,7505.77001953125,1.2765864086942358,33154.12109375,1.5301800733270143,23631.880859375,-0.1588938951688101,13340.169921875,0.3143964308922387,2018
16,2018-01-29,11130.400390625,0.5487978197707966,26439.48046875,-0.6658616429586761,7466.509765625,-0.5230676373521703,32966.890625,-0.5647275891300763,23629.33984375,-0.0107524899948585,13324.48046875,-0.1176105942944039,2018
17,2018-01-30,11049.650390625,-0.7254905229466369,26076.890625,-1.3713954938659343,7402.47998046875,-0.8575597858458073,32607.2890625,-1.0907961159894786,23291.970703125,-1.4277552519700865,13197.7099609375,-0.9514105117255144,2018
18,2018-01-31,11027.7001953125,-0.1986505865481769,26149.390625,0.2780239448122445,7411.47998046875,0.1215808759192249,32887.26953125,0.8586438087917925,23098.2890625,-0.831538228746842,13189.48046875,-0.0623554556954064,2018
19,2018-02-01,11016.900390625,-0.0979334267002474,26186.7109375,0.1427196259951024,7385.85986328125,-0.345681527239039,32642.08984375,-0.7455154866749525,23486.109375,1.6790001694524823,13003.900390625,-1.4070309938643666,2018
20,2018-02-02,10760.599609375,-2.326432772943132,25520.9609375,-2.5423200400728097,7240.9501953125,-1.9619877800439611,32601.779296875,-0.1234925431182754,23274.529296875,-0.9008732555346844,12785.16015625,-1.6821125032047912,2018
21,2018-02-05,10666.5498046875,-0.8740201113473289,24345.75,-4.6048851388396095,6967.52978515625,-3.776029426818206,32245.220703125,-1.0936783250482862,22682.080078125,-2.545483138211291,12687.490234375,-0.7639319389147747,2018
22,2018-02-06,10498.25,-1.5778279553294694,24912.76953125,2.3290288089296896,7115.8798828125,2.1291634514759794,30595.419921875,-5.116419566295949,21610.240234375,-4.725491842274643,12392.66015625,-2.3237856556232006,2018
23,2018-02-07,10476.7001953125,-0.2052704468601951,24893.349609375,-0.0779516779563227,7051.97998046875,-0.8979901768450649,30323.19921875,-0.889743313934277,21645.369140625,0.1625567595223698,12590.4296875,1.595860200767785,2018
24,2018-02-08,10576.849609375,0.9559251691416026,23860.4609375,-4.1492554761935585,6777.16015625,-3.897059052633367,30451.26953125,0.4223509253628243,21890.859375,1.1341466748850726,12260.2900390625,-2.6221475885391587,2018
25,2018-02-09,10454.9501953125,-1.1525115565078292,24190.900390625,1.3848829408222851,6874.490234375,1.4361484143950776,29507.419921875,-3.099541082864854,21382.619140625,-2.3217006955671415,12107.48046875,-1.2463781021952447,2018
26,2018-02-12,10539.75,0.8110971654893273,24601.26953125,1.6963781173851444,6981.9599609375,1.563311938754541,29459.630859375,-0.1619560863895475,21382.619140625,-2.3217006955671415,12282.76953125,1.4477748938140245,2018
27,2018-02-13,10539.75,0.8110971654893273,24640.44921875,0.1592588034948105,7013.509765625,0.4518760471846628,29839.529296875,1.2895560005943052,21244.6796875,-0.6451008280034642,12196.5,-0.7023622077293901,2018
28,2018-02-14,10500.900390625,-0.3686008622120984,24893.490234375,1.0269334514910078,7143.6201171875,1.855138951972446,30515.599609375,2.265686920774601,21154.169921875,-0.4260349741975866,12339.16015625,1.1696811072848812,2018
29,2018-02-15,10545.5,0.4247217640005241,25200.369140625,1.23276769693883,7256.43017578125,1.5791721388197733,31115.4296875,1.9656506370621107,21464.98046875,1.4692637339250858,12346.169921875,0.0568090983197766,2018
30,2018-02-16,10452.2998046875,-0.883791146104973,25219.380859375,0.075442223262323,7239.47021484375,-0.2337232017212143,31115.4296875,1.9656506370621107,21720.25,1.1892371932116896,12451.9599609375,0.8568652442978442,2018
31,2018-02-19,10378.400390625,-0.7070158285103822,25219.380859375,0.075442223262323,7239.47021484375,-0.2337232017212143,31115.4296875,1.9656506370621107,22149.2109375,1.9749355440199736,12385.599609375,-0.5329309744865562,2018
32,2018-02-20,10360.400390625,-0.1734371321447492,24964.75,-1.0096634044857722,7234.31005859375,-0.0712780921374611,30873.630859375,-0.7771026482791488,21925.099609375,-1.0118253366108163,12487.900390625,0.8259655121788834,2018
33,2018-02-21,10397.4501953125,0.3576097765586983,24797.779296875,-0.6688258569583105,7218.22998046875,-0.2222752134586558,31431.890625,1.808208979914916,21970.810546875,0.2084867951088087,12470.490234375,-0.1394162005253552,2018
34,2018-02-22,10382.7001953125,-0.1418617038112857,24962.48046875,0.6641771019220144,7210.08984375,-0.1127719224903622,30965.6796875,-1.483241791154588,21736.439453125,-1.066738494922459,12461.91015625,-0.0688030539597317,2018
35,2018-02-23,10491.0498046875,1.0435590678416815,25309.990234375,1.3921283426141962,7337.39013671875,1.7655853911321184,31267.169921875,0.9736270523288404,21892.779296875,0.719252314010066,12483.7900390625,0.1755740696102403,2018
36,2018-02-26,10582.599609375,0.8726467454819975,25709.26953125,1.5775561079937273,7421.4599609375,1.1457728518214694,31498.599609375,0.7401683237666212,22153.630859375,1.191495876164228,12527.0400390625,0.3464492743363134,2018
37,2018-02-27,10554.2998046875,-0.2674182689707871,25410.029296875,-1.1639390765702973,7330.35009765625,-1.2276541780296912,31268.66015625,-0.729998971308432,22389.859375,1.066319634575974,12490.73046875,-0.2898495590281325,2018
38,2018-02-28,10492.849609375,-0.5822290104475547,25029.19921875,-1.498739232747892,7273.009765625,-0.7822318343237544,30844.720703125,-1.3557966699134782,22068.240234375,-1.436450025157876,12435.849609375,-0.439372697315854,2018
39,2018-03-01,10458.349609375,-0.3287953347694605,24608.98046875,-1.6789140808196712,7180.56005859375,-1.271134097305937,31044.25,0.6468831369732087,21724.470703125,-1.557756883190542,12190.9404296875,-1.969380359045758,2018
40,2018-03-02,10458.349609375,-0.3287953347694605,24538.060546875,-0.2881871598258922,7257.8701171875,1.0766577810490618,30583.44921875,-1.484335364036815,21181.640625,-2.49870335412552,11913.7099609375,-2.274069587567551,2018
41,2018-03-05,10358.849609375,-0.9513929416818055,24874.759765625,1.3721509004625876,7330.7099609375,1.0035980607796535,29886.390625,-2.2792020244814304,21042.08984375,-0.6588289534347647,12090.8701171875,1.487027607948077,2018
42,2018-03-06,10249.25,-1.0580287725753812,24884.119140625,0.0376259915198629,7372.009765625,0.5633806944698394,30510.73046875,2.089043978524918,21417.759765625,1.7853260995679188,12113.8701171875,0.1902261770830193,2018
43,2018-03-07,10154.2001953125,-0.9273830249774352,24801.359375,-0.3325806517695429,7396.64990234375,0.3342390677999907,30196.919921875,-1.0285251845950194,21252.720703125,-0.7705710788897924,12245.3603515625,1.0854519084568803,2018
44,2018-03-08,10242.650390625,0.8710700361544088,24895.2109375,0.3784129776152722,7427.9501953125,0.4231685071214741,30654.51953125,1.5153850477429345,21368.0703125,0.5427522009360475,12355.5703125,0.9000140279533442,2018
45,2018-03-09,10226.849609375,-0.1542645765246653,25335.740234375,1.7695343011190356,7560.81005859375,1.7886477397908829,30996.2109375,1.1146526237401089,21469.19921875,0.4732711226190567,12346.6796875,-0.0719564113605186,2018
46,2018-03-12,10421.400390625,1.9023530088059015,25178.609375,-0.6201944680574556,7588.31982421875,0.3638468022845176,31594.330078125,1.9296524398773496,21824.029296875,1.6527401628241067,12418.3896484375,0.5808036067389111,2018
47,2018-03-13,10426.849609375,0.0522887380365988,25007.029296875,-0.6814517655425512,7511.009765625,-1.018803376565769,31601.44921875,0.0225329690719755,21968.099609375,0.66014534044192,12221.0302734375,-1.5892509462757332,2018
48,2018-03-14,10410.900390625,-0.1529629691374823,24758.119140625,-0.9953607575495016,7496.81005859375,-0.1890519047949679,31435.009765625,-0.5266829757486158,21777.2890625,-0.8685801242159785,12237.740234375,0.1367311966636641,2018
49,2018-03-15,10360.150390625,-0.4874698450260895,24873.66015625,0.466679294047867,7481.740234375,-0.2010164870253739,31541.099609375,0.3374894569494024,21803.94921875,0.1224218320907022,12345.5595703125,0.8810395863334541,2018
50,2018-03-16,10195.150390625,-1.592640973139836,24946.509765625,0.2928785265915001,7481.990234375,0.0033414685911115,31501.970703125,-0.1240568868384306,21676.509765625,-0.5844787650459704,12389.580078125,0.3565695630221244,2018
51,2018-03-19,10094.25,-0.9896900659531528,24610.91015625,-1.345276804362583,7344.240234375,-1.8410876743346405,31513.759765625,0.0374232539643415,21480.900390625,-0.9024025413454706,12217.01953125,-1.3927876956836729,2018
52,2018-03-20,10124.349609375,0.2981856935879268,24727.26953125,0.4727959033666629,7364.2998046875,0.2731333626398768,31549.9296875,0.1147750130229052,21380.970703125,-0.4652025086602673,12307.330078125,0.7392191413297944,2018
53,2018-03-21,10155.25,0.3052086486265315,24682.310546875,-0.1818194456051136,7345.2900390625,-0.2581340538702625,31414.51953125,-0.4291932108604679,21380.970703125,-0.4652025086602673,12309.150390625,0.0147904743632132,2018
54,2018-03-22,10114.75,-0.3988084980675044,23957.890625,-2.9349761259150786,7166.68017578125,-2.43162437877057,31071.05078125,-1.0933439540857235,21591.990234375,0.9869501912705748,12100.080078125,-1.6984950696453782,2018
55,2018-03-23,9998.0498046875,-1.153762528114877,23533.19921875,-1.7726577556324452,6992.669921875,-2.4280454776577365,30309.2890625,-2.4516767202790835,20617.859375,-4.511538069446508,11886.3095703125,-1.7666867196933889,2018
56,2018-03-26,10130.650390625,1.326264506857444,24202.599609375,2.844493791101965,7220.5400390625,3.25869974892794,30548.76953125,0.7901223557443826,20766.099609375,0.7189894531667296,11787.259765625,-0.8333099865991067,2018
57,2018-03-27,10184.150390625,0.5281003483202706,23857.7109375,-1.4250067242421616,7008.81005859375,-2.93232887461754,30790.830078125,0.7923741302489518,21317.3203125,2.654425787672454,11970.830078125,1.5573620684541378,2018
58,2018-03-28,10113.7001953125,-0.6917631084606968,23848.419921875,-0.0389434495595142,6949.22998046875,-0.8500740871404622,30022.529296875,-2.4952259464931736,21031.310546875,-1.3416778536526008,11940.7099609375,-0.2516126032274135,2018
59,2018-03-29,10113.7001953125,-0.6917631084606968,24103.109375,1.0679510590611008,7063.4501953125,1.6436384342549235,30093.380859375,0.2359946485500641,21159.080078125,0.6075205392703564,12096.73046875,1.3066267275807064,2018
60,2018-03-30,10113.7001953125,-0.6917631084606968,24103.109375,1.0679510590611008,7063.4501953125,1.6436384342549235,30093.380859375,0.2359946485500641,21454.30078125,1.3952435646302552,12096.73046875,1.3066267275807064,2018
61,2018-04-02,10211.7998046875,0.9699675438319622,23644.189453125,-1.903986389204193,6870.1201171875,-2.7370487903107033,30093.380859375,0.2359946485500641,21388.580078125,-0.3063288046303403,12096.73046875,1.3066267275807064,2018
62,2018-04-03,10245.0,0.3251160025411037,24033.359375,1.6459431719853868,6941.27978515625,1.0357849172203617,30180.099609375,0.2881655285101869,21292.2890625,-0.4501982612837407,12002.4501953125,-0.7793864109071347,2018
63,2018-04-04,10128.400390625,-1.138112341386044,24264.30078125,0.9609202053135756,7042.10986328125,1.4526150975879393,29518.689453125,-2.191543980340416,21319.55078125,0.1280356408368099,11957.900390625,-0.3711725852851177,2018
64,2018-04-05,10325.150390625,1.9425574859986303,24505.220703125,0.9928986787913984,7076.5498046875,0.4890571444479352,29518.689453125,-2.191543980340416,21645.419921875,1.5284990944161692,12305.1904296875,2.904272721110601,2018
65,2018-04-06,10331.599609375,0.0624612572796667,23932.759765625,-2.336077460534758,6915.10986328125,-2.281336892440333,29844.939453125,1.1052319938460675,21567.51953125,-0.3598931825123608,12241.26953125,-0.5194628949689806,2018
66,2018-04-09,10379.349609375,0.4621743176794313,23979.099609375,0.193625157331656,6950.33984375,0.5094637853234829,30229.580078125,1.2887968012269768,21678.259765625,0.5134583706510432,12261.75,0.1673067380610904,2018
67,2018-04-10,10402.25,0.2206341580816895,24408.0,1.788642599646706,7094.2998046875,2.0712650629156615,30728.740234375,1.651230863809472,21794.3203125,0.5353776000924126,12397.3203125,1.1056359206475408,2018
68,2018-04-11,10417.150390625,0.1432419969237486,24189.44921875,-0.8954063473041618,7069.02978515625,-0.3562017426237518,30897.7109375,0.5498783934395624,21687.099609375,-0.4919662627125065,12293.9697265625,-0.8336526227631147,2018
69,2018-04-12,10458.650390625,0.3983815001590951,24483.05078125,1.2137587749307732,7140.25,1.0074963185655372,30831.279296875,-0.215005055744677,21660.279296875,-0.123669430136275,12415.009765625,0.9845480487964632,2018
70,2018-04-13,10480.599609375,0.2098666456015641,24360.140625,-0.502021407986164,7106.64990234375,-0.4705731263786261,30808.380859375,-0.0742701503869236,21778.740234375,0.546904016685934,12442.400390625,0.2206250781682017,2018
71,2018-04-16,10528.349609375,0.4556037037927396,24573.0390625,0.8739622680236536,7156.27978515625,0.6983583473857635,30315.58984375,-1.5995355870025985,21835.529296875,0.2607545794148569,12391.41015625,-0.4098102679079507,2018
72,2018-04-17,10548.7001953125,0.1932932196645476,24786.630859375,0.8692119698004985,7281.10009765625,1.7442067142051432,30062.75,-0.8340258099979736,21847.58984375,0.0552335906816248,12585.5703125,1.5668931445390832,2018
73,2018-04-18,10526.2001953125,-0.2132964212026689,24748.0703125,-0.1555699404802935,7295.240234375,0.1942033007251487,30284.25,0.7367922096281898,22158.19921875,1.421710024865086,12590.830078125,0.0417920324180753,2018
74,2018-04-19,10565.2998046875,0.3714503681244041,24664.890625,-0.3361057506693243,7238.06005859375,-0.7838011353185959,30708.439453125,1.4006932749696557,22191.1796875,0.1488409253135092,12567.419921875,-0.185930205592022,2018
75,2018-04-20,10564.0498046875,-0.0118311834316875,24462.939453125,-0.8187799205981672,7146.1298828125,-1.270094127943877,30418.330078125,-0.9447219727425016,22162.240234375,-0.1304097102205914,12540.5,-0.2142040453995131,2018
76,2018-04-23,10584.7001953125,0.1954779748940316,24448.689453125,-0.0582513807357631,7128.60009765625,-0.2453045976453904,30254.400390625,-0.5389174457604007,22088.0390625,-0.3348089863221881,12572.3896484375,0.2542932772816142,2018
77,2018-04-24,10614.349609375,0.2801157662985165,24024.130859375,-1.736529046123303,7007.35009765625,-1.7008949630919037,30636.240234375,1.2620968811807076,22278.119140625,0.8605566007337861,12550.8203125,-0.1715611474082834,2018
78,2018-04-25,10570.5498046875,-0.4126470890766009,24083.830078125,0.2484968929758579,7003.740234375,-0.0515153835749848,30328.150390625,-1.0056385554919056,22215.3203125,-0.2818856822184967,12422.2998046875,-1.024000859007601,2018
79,2018-04-26,10617.7998046875,0.4469966167611083,24322.33984375,0.9903315413341884,7118.68017578125,1.6411222798086378,30007.6796875,-1.0566773739821067,22319.609375,0.4694465847576268,12500.4697265625,0.6292709329515755,2018
80,2018-04-27,10692.2998046875,0.7016519558704637,24311.189453125,-0.0458442349569598,7119.7998046875,0.0157280405721715,30280.669921875,0.9097345653443334,22467.869140625,0.6642578870177829,12580.8701171875,0.6431789555408018,2018
81,2018-04-30,10739.349609375,0.4400344691688707,24163.150390625,-0.608933852395166,7066.27001953125,-0.7518439650649578,30808.44921875,1.7429577953086417,22467.869140625,0.6642578870177829,12612.1103515625,0.2483153715443053,2018
82,2018-05-01,10739.349609375,0.4400344691688707,24099.05078125,-0.2652783612184572,7130.7001953125,0.9117989491367328,30808.44921875,1.7429577953086417,22508.029296875,0.1787448377887468,12612.1103515625,0.2483153715443053,2018
83,2018-05-02,10718.0498046875,-0.1983342144752042,23924.98046875,-0.7223119038175296,7100.89990234375,-0.4179153821154857,30723.880859375,-0.274497293825271,22472.779296875,-0.1566107789138793,12802.25,1.5075958197110495,2018
84,2018-05-03,10679.650390625,-0.3582686660562606,23930.150390625,0.0216088865015118,7088.14990234375,-0.1795547068026093,30313.369140625,-1.3361323741259643,22472.779296875,-0.1566107789138793,12690.150390625,-0.8756242799117353,2018
85,2018-05-04,10618.25,-0.5749288448515077,24262.509765625,1.3888729054131188,7209.6201171875,1.7137083232901862,29926.5,-1.2762327368835091,22472.779296875,-0.1566107789138793,12819.599609375,1.020076317185592,2018
86,2018-05-07,10715.5,0.915875968262192,24357.3203125,0.3907697422520062,7265.2099609375,0.7710509409154076,29994.259765625,0.226420615925682,22467.16015625,-0.0250042086506918,12948.1396484375,1.0026837263193311,2018
87,2018-05-08,10717.7998046875,0.0214624113433758,24360.2109375,0.0118675821597413,7266.89990234375,0.0232607373405135,30402.810546875,1.3620965626170325,22508.689453125,0.1848444422267059,12912.2099609375,-0.2774891874473661,2018
88,2018-05-09,10741.7001953125,0.2229971734921454,24542.5390625,0.7484669384341114,7339.91015625,1.0046960173856645,30536.140625,0.4385452388338651,22408.880859375,-0.4434225011538562,12943.0595703125,0.238918120665077,2018
89,2018-05-10,10716.5498046875,-0.2341378940735605,24739.529296875,0.8026481444048938,7404.97021484375,0.8863876697230433,30809.220703125,0.8942848458767916,22497.1796875,0.3940349751471839,13022.8701171875,0.6166281352676606,2018
90,2018-05-11,10806.5,0.839357787271755,24831.169921875,0.3704218617109012,7402.8798828125,-0.0282287702799921,31122.060546875,1.015409791648092,22758.48046875,1.1614823941473285,13001.240234375,-0.166091519134115,2018
91,2018-05-14,10806.599609375,0.0009217542682682,24899.41015625,0.2748168313845056,7411.31982421875,0.1140088930234428,31541.080078125,1.3463746419324796,22865.859375,0.4718193132333459,12977.7099609375,-0.1809848369333733,2018
92,2018-05-15,10801.849609375,-0.0439546219134445,24706.41015625,-0.7751187630103518,7351.6298828125,-0.8053888217209981,31152.029296875,-1.2334732364470358,22818.01953125,-0.2092195310284483,12970.0400390625,-0.0591007342442218,2018
93,2018-05-16,10741.099609375,-0.5624036826737067,24768.9296875,0.2530498395137526,7398.2998046875,0.6348241494598339,31110.19921875,-0.134277217469092,22717.23046875,-0.441708196287438,12996.330078125,0.2026982105168606,2018
94,2018-05-17,10682.7001953125,-0.5437005165795927,24713.98046875,-0.2218473686318778,7382.47021484375,-0.2139625354695806,30942.150390625,-0.5401727804549616,22838.369140625,0.5332457758952636,13114.6103515625,0.9101051814356832,2018
95,2018-05-18,10596.400390625,-0.8078463600931896,24715.08984375,0.0044888560197797,7354.33984375,-0.3810427983466646,31047.91015625,0.3417983698283722,22930.359375,0.4027881054403659,13077.7197265625,-0.2812940988033641,2018
96,2018-05-21,10516.7001953125,-0.7521440524559053,25013.2890625,1.2065471767864544,7394.0400390625,0.5398199723696262,31234.349609375,0.6004895407991651,23002.369140625,0.3140367948332612,13077.7197265625,-0.2812940988033641,2018
97,2018-05-22,10536.7001953125,0.1901737201647657,24834.41015625,-0.7151354857933279,7378.4599609375,-0.2107113031940666,31234.349609375,0.6004895407991651,22960.33984375,-0.1827172523754083,13169.919921875,0.7050173672496607,2018
98,2018-05-23,10430.349609375,-1.0093348388598211,24886.810546875,0.2109991350521811,7425.9599609375,0.6437657756696025,30665.640625,-1.8207806196940957,22689.740234375,-1.1785522828341777,12976.83984375,-1.4660687329183908,2018
99,2018-05-24,10513.849609375,0.8005484296034426,24811.759765625,-0.3015684999435386,7424.43017578125,-0.0206005036964551,30760.41015625,0.3090414200339175,22437.009765625,-1.113853513259322,12855.08984375,-0.9382099298901214,2018
100,2018-05-25,10605.150390625,0.8683858400313049,24753.08984375,-0.2364601399868604,7433.85009765625,0.1268773717574722,30588.0390625,-0.560366694964165,22450.7890625,0.0614132498890862,12938.009765625,0.6450357242373972,2018
101,2018-05-28,10688.650390625,0.7873532851907061,24753.08984375,-0.2364601399868604,7433.85009765625,0.1268773717574722,30792.259765625,0.6676488895143606,22481.08984375,0.1349653286824237,12863.4599609375,-0.5762076705612906,2018
102,2018-05-29,10633.2998046875,-0.5178444790938985,24361.44921875,-1.5821888397455464,7396.58984375,-0.5012241761237268,30484.580078125,-0.999211132414124,22358.4296875,-0.5456148127271576,12666.509765625,-1.5310825851721055,2018
103,2018-05-30,10614.349609375,-0.1782155648818117,24667.779296875,1.2574378288186194,7462.4501953125,0.890415082541729,30056.7890625,-1.403302963428299,22018.51953125,-1.5202774121477525,12783.759765625,0.92566936093319,2018
104,2018-05-31,10736.150390625,1.1475105468772284,24415.83984375,-1.021330092558903,7442.1201171875,-0.2724316758290768,30468.560546875,1.369978288495033,22201.8203125,0.832484586394866,12604.8896484375,-1.3991980486716793,2018
105,2018-06-01,10696.2001953125,-0.3721091253284347,24635.2109375,0.8984785907586001,7554.330078125,1.5077687429198017,30492.91015625,0.079917163587484,22171.349609375,-0.1372441660013046,12724.26953125,0.9470918519885574,2018
106,2018-06-04,10628.5,-0.6329368754912523,24813.689453125,0.7244854370348275,7606.4599609375,0.690066257012667,30997.98046875,1.656353263469934,22475.939453125,1.373799291050859,12770.75,0.3652898788087277,2018
107,2018-06-05,10593.150390625,-0.3325926459519235,24799.98046875,-0.055247666417757,7637.85986328125,0.4128057270399443,31093.44921875,0.3079837736404966,22539.5390625,0.2829675240389351,12787.1298828125,0.1282609307401649,2018
108,2018-06-06,10684.650390625,0.86376570355291,25146.390625,1.3968162462325573,7689.240234375,0.6727063865201277,31259.099609375,0.532750128361803,22625.73046875,0.3824009267048511,12830.0703125,0.3358097562238482,2018
109,2018-06-07,10768.349609375,0.7833594520176401,25241.41015625,0.3778654864111441,7635.06982421875,-0.7044962636760799,31512.630859375,0.8110638283514771,22823.259765625,0.8730294791932547,12811.0498046875,-0.1482494432939241,2018
110,2018-06-08,10767.650390625,-0.006493276828523,25316.529296875,0.2976027890676302,7645.509765625,0.1367366854083451,30958.2109375,-1.7593577773594826,22694.5,-0.5641602774855592,12766.5498046875,-0.347356389042508,2018
111,2018-06-11,10786.9501953125,0.1792387752884705,25322.310546875,0.0228358711109599,7659.93017578125,0.1886128014783938,31063.69921875,0.3407441129688271,22804.0390625,0.4826678820859742,12842.91015625,0.5981283332671561,2018
112,2018-06-12,10842.849609375,0.5182133323169635,25320.73046875,-0.0062398655212514,7703.7900390625,0.5725882909471292,31103.060546875,0.1267116573844484,22878.349609375,0.3258657234858075,12842.2998046875,-0.004752439712452,2018
113,2018-06-13,10856.7001953125,0.1277393529974357,25201.19921875,-0.4720687270358237,7695.7001953125,-0.1050112179716733,30725.150390625,-1.215025626434596,22966.380859375,0.384779721890105,12890.580078125,0.3759472537767427,2018
114,2018-06-14,10808.0498046875,-0.4481139733968686,25175.310546875,-0.1027279362790789,7761.0400390625,0.8490435190003698,30440.169921875,-0.9275152932594066,22738.609375,-0.9917604596460516,13107.099609375,1.6796725200709073,2018
115,2018-06-15,10817.7001953125,0.0892889170515776,25090.48046875,-0.3369574248828111,7746.3798828125,-0.1888942226327072,30309.490234375,-0.4293001249184525,22851.75,0.4975705555872345,13010.5498046875,-0.7366221938104545,2018
116,2018-06-18,10799.849609375,-0.165012762557748,24987.470703125,-0.410553180730433,7747.02978515625,0.0083897556482082,30309.490234375,-0.4293001249184525,22680.330078125,-0.7501391441574468,12834.1103515625,-1.3561260344388535,2018
117,2018-06-19,10710.4501953125,-0.8277838793689818,24700.2109375,-1.1496152173139929,7725.58984375,-0.2767504708363177,29468.150390625,-2.7758297392801667,22278.48046875,-1.7717978882616947,12677.9697265625,-1.21660653308151,2018
118,2018-06-20,10772.0498046875,0.5751355755517995,24657.80078125,-0.1716995711385283,7781.509765625,0.72382721586286,29696.169921875,0.7737829766286897,22555.4296875,1.2431243645116383,12695.16015625,0.1355929226702912,2018
119,2018-06-21,10741.099609375,-0.2873194598397743,24461.69921875,-0.7952921845695071,7712.9501953125,-0.8810574345786137,29296.05078125,-1.3473762497912656,22693.0390625,0.6100942296668466,12511.91015625,-1.443463475407858,2018
120,2018-06-22,10821.849609375,0.7517852262492797,24580.890625,0.4872572636272165,7692.81982421875,-0.2609944390148389,29338.69921875,0.1455774289116584,22516.830078125,-0.7764891422858522,12579.7197265625,0.5419601760697335,2018
121,2018-06-25,10762.4501953125,-0.5488841206131911,24252.80078125,-1.3347353794264771,7532.009765625,-2.090391589407614,28961.390625,-1.286044043523471,22338.150390625,-0.7935383749846148,12270.330078125,-2.459431967981074,2018
122,2018-06-26,10769.150390625,0.0622552968042366,24283.109375,0.1249694582632798,7561.6298828125,0.3932564894257195,28881.400390625,-0.2761961102308086,22342.0,0.0172333398588575,12234.33984375,-0.2933110531326388,2018
123,2018-06-27,10671.400390625,-0.9076853461448152,24117.58984375,-0.6816241227344921,7445.080078125,-1.5413317828794626,28356.259765625,-1.8182657970091445,22271.76953125,-0.3143428016739724,12348.6103515625,0.9340144974873787,2018
